Student_id,Course_id,Grade
122301010,70,S
122301010,71,B
122301010,72,I
122301010,192,B
122301010,194,B
122301010,191,S
122301010,193,A
122301010,81,A
122301010,82,S
122301010,83,B
122301010,84,B
122301010,85,S
122301010,86,A
122301010,87,A
122301010,88,A
122301010,121,B
122301010,122,B
122301011,1,B
122301011,61,C
122301011,62,S
122301011,63,A
122301011,64,A
122301011,65,B
122301011,66,A
122301011,67,B
122301011,68,C
122301011,69,A
122301011,70,C
122301011,71,S
122301011,72,I
122301011,192,B
122301011,194,B
122301011,191,A
122301011,193,S
122301011,81,S
122301011,82,B
122301011,83,S
122301011,84,C
122301011,85,B
122301011,86,B
122301011,87,B
122301011,88,A
122301011,121,C
122301011,122,A
122301012,1,B
122301012,61,A
122301012,62,B
122301012,63,B
122301012,64,B
122301012,65,S
122301012,66,B
122301012,67,A
122301012,68,A
122301012,69,A
122301012,70,S
122301012,71,B
122301012,72,A
122301012,192,S
122301012,194,A
122301012,191,A
122301012,193,A
122301012,81,S
122301012,82,B
122301012,83,B
122301012,84,B
122301012,85,B
122301012,86,A
122301012,87,S
122301012,88,A
122301012,121,C
122301012,122,S
122301013,1,S
122301013,61,C
122301013,62,B
122301013,63,B
122301013,64,E
122301013,65,B
122301013,66,S
122301013,67,C
122301013,68,E
122301013,69,B
122301013,70,B
122301013,71,B
122301013,72,A
122301013,192,B
122301013,194,B
122301013,191,B
122301013,193,C
122301013,81,B
122301013,82,D
122301013,83,A
122301013,84,S
122301013,85,C
122301013,86,B
122301013,87,A
122301013,88,S
122301013,121,D
122301013,122,E
122301014,1,S
122301014,61,C
122301014,62,S
122301014,63,C
122301014,64,A
122301014,65,B
122301014,66,B
122301014,67,B
122301014,68,A
122301014,69,A
122301014,70,D
122301014,71,A
122301014,72,B
122301014,192,C
122301014,194,S
122301014,191,A
122301014,193,A
122301014,81,A
122301014,82,B
122301014,83,B
122301014,84,A
122301014,85,B
122301014,86,B
122301014,87,C
122301014,88,B
122301014,121,A
122301014,122,B
122301015,1,B
122301015,61,B
122301015,62,B
122301015,63,A
122301015,64,S
122301015,65,B
122301015,66,A
122301015,67,B
122301015,68,B
122301015,69,A
122301015,70,B
122301015,71,B
122301015,72,E
122301015,192,A
122301015,194,A
122301015,191,S
122301015,193,A
122301015,81,B
122301015,82,B
122301015,83,A
122301015,84,B
122301015,85,A
122301015,86,B
122301015,87,A
122301015,88,B
122301015,121,A
122301015,122,A
122301016,1,B
122301016,61,A
122301016,62,A
122301016,63,B
122301016,64,S
122301016,65,A
122301016,66,A
122301016,67,E
122301016,68,B
122301016,69,A
122301016,70,C
122301016,71,A
122301016,72,B
122301016,192,S
122301016,194,A
122301016,191,A
122301016,193,A
122301016,81,B
122301016,82,S
122301016,83,B
122301016,84,B
122301016,85,B
122301016,86,A
122301016,87,B
122301016,88,B
122301016,121,S
122301016,122,B
122301017,1,S
122301017,61,B
122301017,62,S
122301017,63,S
122301017,64,B
122301017,65,A
122301017,66,C
122301017,67,B
122301017,68,S
122301017,69,B
122301017,70,C
122301017,71,B
122301017,72,S
122301017,192,A
122301017,194,B
122301017,191,S
122301017,193,A
122301017,81,A
122301017,82,A
122301017,83,A
122301017,84,B
122301017,85,A
122301017,86,B
122301017,87,C
122301017,88,A
122301017,121,A
122301017,122,A
122301018,1,A
122301018,61,C
122301018,62,S
122301018,63,C
122301018,64,A
122301018,65,A
122301018,66,B
122301018,67,A
122301018,68,A
122301018,69,C
122301018,70,S
122301018,71,C
122301018,72,B
122301018,192,A
122301018,194,A
122301018,191,S
122301018,193,S
122301018,81,A
122301018,82,A
122301018,83,B
122301018,84,B
122301018,85,B
122301018,86,D
122301018,87,A
122301018,88,A
122301018,121,B
122301018,122,B
122301019,1,B
122301019,61,S
122301019,62,S
122301019,63,A
122301019,64,I
122301019,65,S
122301019,66,B
122301019,67,B
122301019,68,B
122301019,69,A
122301019,70,B
122301019,71,B
122301019,72,B
122301019,192,C
122301019,194,B
122301019,191,A
122301019,193,B
122301019,81,E
122301019,82,D
122301019,83,S
122301019,84,C
122301019,85,C
122301019,86,C
122301019,87,S
122301019,88,C
122301019,121,S
122301019,122,S
122301020,1,D
122301020,61,B
122301020,62,A
122301020,63,A
122301020,64,B
122301020,65,A
122301020,66,S
122301020,67,A
122301020,68,A
122301020,69,F
122301020,70,E
122301020,71,I
122301020,72,B
122301020,192,B
122301020,194,B
122301020,191,A
122301020,193,S
122301020,81,S
122301020,82,S
122301020,83,A
122301020,84,B
122301020,85,A
122301020,86,B
122301020,87,A
122301020,88,A
122301020,121,E
122301020,122,B
122301021,1,E
122301021,61,A
122301021,62,S
122301021,63,A
122301021,64,S
122301021,65,B
122301021,66,A
122301021,67,B
122301021,68,S
122301021,69,B
122301021,70,A
122301021,71,D
122301021,72,B
122301021,192,B
122301021,194,A
122301021,191,A
122301021,193,A
122301021,81,B
122301021,82,A
122301021,83,A
122301021,84,B
122301021,85,D
122301021,86,A
122301021,87,A
122301021,88,D
122301021,121,B
122301021,122,A
122301022,1,B
122301022,61,A
122301022,62,A
122301022,63,E
122301022,64,B
122301022,65,B
122301022,66,C
122301022,67,B
122301022,68,S
122301022,69,B
122301022,70,A
122301022,71,A
122301022,72,B
122301022,192,C
122301022,194,B
122301022,191,S
122301022,193,A
122301022,81,C
122301022,82,B
122301022,83,B
122301022,84,B
122301022,85,D
122301022,86,B
122301022,87,B
122301022,88,B
122301022,121,A
122301022,122,A
122301023,1,S
122301023,61,C
122301023,62,B
122301023,63,D
122301023,64,S
122301023,65,C
122301023,66,A
122301023,67,A
122301023,68,A
122301023,69,S
122301023,70,A
122301023,71,D
122301023,72,A
122301023,192,A
122301023,194,B
122301023,191,A
122301023,193,A
122301023,81,D
122301023,82,A
122301023,83,S
122301023,84,S
122301023,85,S
122301023,86,B
122301023,87,S
122301023,88,C
122301023,121,A
122301023,122,A
122301024,1,A
122301024,61,B
122301024,62,A
122301024,63,D
122301024,64,E
122301024,65,A
122301024,66,B
122301024,67,B
122301024,68,S
122301024,69,C
122301024,70,E
122301024,71,B
122301024,72,B
122301024,192,B
122301024,194,B
122301024,191,B
122301024,193,S
122301024,81,B
122301024,82,B
122301024,83,B
122301024,84,A
122301024,85,A
122301024,86,B
122301024,87,D
122301024,88,C
122301024,121,A
122301024,122,A
122301025,1,A
122301025,61,B
122301025,62,I
122301025,63,A
122301025,64,C
122301025,65,B
122301025,66,S
122301025,67,A
122301025,68,E
122301025,69,E
122301025,70,B
122301025,71,B
122301025,72,S
122301025,192,A
122301025,194,B
122301025,191,B
122301025,193,B
122301025,81,I
122301025,82,S
122301025,83,C
122301025,84,A
122301025,85,C
122301025,86,A
122301025,87,A
122301025,88,A
122301025,121,A
122301025,122,S
122401001,1,B
122401001,143,C
122401001,144,B
122401001,150,B
122401001,42,B
122401001,178,B
122401001,54,B
122401001,61,A
122401001,62,C
122401001,191,A
122401001,64,A
122401001,65,A
122401001,66,A
122401001,192,A
122401001,194,S
122401001,193,B
122401001,63,B
122401001,81,C
122401001,82,B
122401001,83,B
122401001,103,B
122401001,121,A
122401001,122,B
122401002,1,S
122401002,135,A
122401002,16,B
122401002,17,B
122401002,48,A
122401002,50,S
122401002,187,A
122401002,61,S
122401002,62,S
122401002,191,B
122401002,64,A
122401002,65,B
122401002,66,B
122401002,192,B
122401002,194,B
122401002,193,A
122401002,63,S
122401002,81,A
122401002,82,D
122401002,83,B
122401002,120,B
122401002,121,B
122401002,122,E
122401003,1,C
122401003,131,B
122401003,155,D
122401003,160,B
122401003,165,F
122401003,46,B
122401003,47,B
122401003,176,B
122401003,61,C
122401003,62,A
122401003,191,A
122401003,64,A
122401003,65,S
122401003,66,B
122401003,192,A
122401003,194,A
122401003,193,D
122401003,63,B
122401003,81,S
122401003,82,C
122401003,83,B
122401003,121,B
122401003,122,A
122401004,1,S
122401004,134,I
122401004,13,A
122401004,19,B
122401004,21,I
122401004,38,C
122401004,61,B
122401004,62,A
122401004,191,B
122401004,64,E
122401004,65,S
122401004,66,B
122401004,192,E
122401004,194,A
122401004,193,S
122401004,63,A
122401004,70,A
122401004,73,A
122401004,81,A
122401004,82,S
122401004,83,B
122401004,121,S
122401004,122,C
122401005,1,E
122401005,25,A
122401005,168,B
122401005,50,A
122401005,184,A
122401005,58,A
122401005,61,B
122401005,62,A
122401005,191,A
122401005,64,A
122401005,65,C
122401005,66,B
122401005,192,A
122401005,194,A
122401005,193,B
122401005,63,B
122401005,81,E
122401005,82,B
122401005,83,S
122401005,87,B
122401005,90,B
122401005,121,C
122401005,122,B
122401006,1,B
122401006,131,F
122401006,9,A
122401006,152,S
122401006,29,A
122401006,37,F
122401006,168,B
122401006,61,B
122401006,62,S
122401006,191,B
122401006,64,S
122401006,65,A
122401006,66,A
122401006,192,D
122401006,194,B
122401006,193,B
122401006,63,C
122401006,81,A
122401006,82,B
122401006,83,A
122401006,115,B
122401006,121,B
122401006,122,A
122401007,128,B
122401007,1,A
122401007,137,E
122401007,139,A
122401007,155,S
122401007,37,D
122401007,177,C
122401007,61,B
122401007,62,B
122401007,191,B
122401007,64,B
122401007,65,A
122401007,66,B
122401007,192,C
122401007,194,B
122401007,193,B
122401007,68,B
122401007,63,E
122401007,81,A
122401007,82,S
122401007,83,A
122401007,121,C
122401007,122,S
122401008,1,A
122401008,134,S
122401008,17,A
122401008,150,S
122401008,158,B
122401008,61,D
122401008,62,C
122401008,191,A
122401008,64,A
122401008,65,D
122401008,66,S
122401008,192,D
122401008,194,I
122401008,193,S
122401008,63,B
122401008,70,S
122401008,75,A
122401008,81,C
122401008,82,A
122401008,83,A
122401008,85,S
122401008,121,A
122401008,122,B
122401009,1,S
122401009,136,S
122401009,162,A
122401009,45,B
122401009,173,B
122401009,181,D
122401009,187,B
122401009,188,B
122401009,61,B
122401009,62,C
122401009,191,A
122401009,64,C
122401009,65,A
122401009,66,B
122401009,192,B
122401009,194,S
122401009,193,A
122401009,63,S
122401009,81,B
122401009,82,C
122401009,83,A
122401009,121,S
122401009,122,S
122401010,1,S
122401010,144,S
122401010,157,S
122401010,42,A
122401010,184,B
122401010,57,B
122401010,61,A
122401010,62,D
122401010,191,A
122401010,64,B
122401010,65,C
122401010,66,B
122401010,192,A
122401010,194,C
122401010,193,B
122401010,63,A
122401010,190,A
122401010,81,B
122401010,82,D
122401010,83,A
122401010,117,A
122401010,121,C
122401010,122,B
122401011,1,B
122401011,131,B
122401011,162,B
122401011,169,B
122401011,170,A
122401011,49,B
122401011,58,I
122401011,187,B
122401011,61,S
122401011,62,B
122401011,191,S
122401011,64,A
122401011,65,E
122401011,66,B
122401011,192,B
122401011,194,E
122401011,193,A
122401011,63,B
122401011,81,B
122401011,82,S
122401011,83,A
122401011,121,D
122401011,122,B
122401012,1,A
122401012,137,A
122401012,20,B
122401012,166,D
122401012,177,B
122401012,178,B
122401012,61,C
122401012,62,B
122401012,191,B
122401012,64,S
122401012,65,A
122401012,66,D
122401012,192,A
122401012,194,C
122401012,193,B
122401012,63,A
122401012,75,A
122401012,81,B
122401012,82,A
122401012,83,A
122401012,104,A
122401012,121,B
122401012,122,A
122401013,1,B
122401013,164,A
122401013,173,B
122401013,58,A
122401013,61,C
122401013,62,S
122401013,191,A
122401013,64,A
122401013,65,S
122401013,66,D
122401013,192,B
122401013,194,I
122401013,193,A
122401013,63,B
122401013,68,A
122401013,81,C
122401013,82,I
122401013,83,I
122401013,87,C
122401013,99,B
122401013,102,A
122401013,121,C
122401013,122,A
122401014,1,A
122401014,14,C
122401014,26,B
122401014,28,C
122401014,156,A
122401014,43,C
122401014,61,C
122401014,62,C
122401014,191,A
122401014,64,B
122401014,65,B
122401014,66,C
122401014,192,S
122401014,194,C
122401014,193,C
122401014,63,S
122401014,75,S
122401014,81,A
122401014,82,A
122401014,83,B
122401014,97,B
122401014,121,D
122401014,122,B
122401015,1,C
122401015,138,B
122401015,139,C
122401015,47,A
122401015,181,A
122401015,188,C
122401015,61,B
122401015,62,C
122401015,191,C
122401015,64,A
122401015,65,A
122401015,66,A
122401015,192,E
122401015,194,C
122401015,193,B
122401015,63,B
122401015,79,C
122401015,81,A
122401015,82,B
122401015,83,B
122401015,86,B
122401015,121,B
122401015,122,S
122401016,1,C
122401016,132,B
122401016,139,S
122401016,47,S
122401016,53,B
122401016,181,A
122401016,61,S
122401016,62,B
122401016,191,A
122401016,64,C
122401016,65,F
122401016,66,S
122401016,192,A
122401016,194,B
122401016,193,B
122401016,63,S
122401016,81,S
122401016,82,B
122401016,83,S
122401016,89,S
122401016,106,S
122401016,121,A
122401016,122,A
122401017,1,A
122401017,139,B
122401017,143,C
122401017,27,B
122401017,166,S
122401017,61,S
122401017,62,B
122401017,191,B
122401017,64,A
122401017,65,B
122401017,66,B
122401017,192,I
122401017,194,S
122401017,193,A
122401017,63,D
122401017,74,B
122401017,81,F
122401017,82,I
122401017,83,A
122401017,101,S
122401017,115,D
122401017,121,A
122401017,122,B
122401018,1,S
122401018,143,A
122401018,41,B
122401018,171,C
122401018,47,C
122401018,178,S
122401018,61,S
122401018,62,A
122401018,191,B
122401018,64,S
122401018,65,B
122401018,66,A
122401018,192,S
122401018,194,B
122401018,193,A
122401018,63,E
122401018,81,D
122401018,82,A
122401018,83,S
122401018,88,A
122401018,118,S
122401018,121,D
122401018,122,B
122401019,1,F
122401019,134,S
122401019,152,S
122401019,160,B
122401019,184,I
122401019,186,A
122401019,61,B
122401019,62,A
122401019,191,A
122401019,64,F
122401019,65,B
122401019,66,B
122401019,192,C
122401019,194,A
122401019,193,A
122401019,63,S
122401019,74,S
122401019,81,B
122401019,82,A
122401019,83,A
122401019,118,I
122401019,121,A
122401019,122,A
122401020,1,E
122401020,139,A
122401020,145,S
122401020,170,A
122401020,172,D
122401020,46,B
122401020,185,A
122401020,61,B
122401020,62,B
122401020,191,S
122401020,64,C
122401020,65,B
122401020,66,A
122401020,192,I
122401020,194,B
122401020,193,A
122401020,63,E
122401020,81,S
122401020,82,A
122401020,83,B
122401020,118,B
122401020,121,A
122401020,122,D
122401021,1,B
122401021,172,B
122401021,173,B
122401021,176,B
122401021,180,S
122401021,57,A
122401021,61,S
122401021,62,B
122401021,191,A
122401021,64,S
122401021,65,B
122401021,66,B
122401021,192,D
122401021,194,B
122401021,193,A
122401021,63,B
122401021,67,A
122401021,81,B
122401021,82,S
122401021,83,C
122401021,97,B
122401021,121,B
122401021,122,A
122401022,1,D
122401022,129,B
122401022,5,A
122401022,145,B
122401022,42,B
122401022,50,B
122401022,61,C
122401022,62,D
122401022,191,A
122401022,64,B
122401022,65,B
122401022,66,A
122401022,192,A
122401022,194,A
122401022,193,A
122401022,63,S
122401022,81,S
122401022,82,A
122401022,83,B
122401022,103,A
122401022,105,D
122401022,121,B
122401022,122,A
122401023,1,A
122401023,140,S
122401023,12,A
122401023,144,B
122401023,17,S
122401023,158,B
122401023,181,B
122401023,61,B
122401023,62,S
122401023,191,B
122401023,64,A
122401023,65,B
122401023,66,B
122401023,192,B
122401023,194,A
122401023,193,A
122401023,63,B
122401023,81,C
122401023,82,A
122401023,83,S
122401023,100,A
122401023,121,A
122401023,122,B
122401024,1,A
122401024,150,A
122401024,151,C
122401024,164,S
122401024,61,D
122401024,62,A
122401024,191,B
122401024,64,B
122401024,65,B
122401024,66,B
122401024,192,C
122401024,194,B
122401024,193,B
122401024,63,A
122401024,81,D
122401024,82,A
122401024,83,S
122401024,106,F
122401024,109,B
122401024,118,B
122401024,120,B
122401024,121,B
122401024,122,S
122401025,1,S
122401025,147,B
122401025,159,D
122401025,179,B
122401025,61,A
122401025,62,B
122401025,191,A
122401025,64,A
122401025,65,C
122401025,66,A
122401025,192,S
122401025,194,B
122401025,193,B
122401025,63,I
122401025,75,B
122401025,81,B
122401025,82,S
122401025,83,A
122401025,90,S
122401025,99,D
122401025,117,B
122401025,121,S
122401025,122,C
122501001,1,B
122501001,16,B
122501001,146,D
122501001,147,A
122501001,149,S
122501001,27,S
122501001,46,S
122501001,47,B
122501001,189,A
122501001,61,A
122501001,62,A
122501001,192,S
122501001,193,A
122501001,194,C
122501001,191,S
122501001,80,B
122501001,81,E
122501001,98,B
122501001,102,A
122501001,110,B
122501001,118,C
122501001,121,B
122501001,122,D
122501002,1,S
122501002,132,B
122501002,135,A
122501002,13,S
122501002,143,B
122501002,26,A
122501002,159,I
122501002,49,A
122501002,50,A
122501002,184,B
122501002,185,B
122501002,60,S
122501002,61,E
122501002,62,D
122501002,191,A
122501002,192,B
122501002,193,S
122501002,194,B
122501002,74,A
122501002,81,S
122501002,103,A
122501002,121,C
122501002,122,A
122501003,1,A
122501003,129,S
122501003,9,B
122501003,17,B
122501003,158,S
122501003,45,B
122501003,178,I
122501003,56,B
122501003,187,E
122501003,61,A
122501003,62,C
122501003,191,A
122501003,192,B
122501003,193,B
122501003,194,A
122501003,72,F
122501003,73,S
122501003,74,A
122501003,81,C
122501003,106,B
122501003,118,B
122501003,121,D
122501003,122,A
122501004,128,B
122501004,1,D
122501004,129,C
122501004,151,B
122501004,154,A
122501004,156,B
122501004,157,D
122501004,50,B
122501004,53,S
122501004,61,B
122501004,62,B
122501004,191,S
122501004,192,F
122501004,193,B
122501004,194,B
122501004,67,A
122501004,81,A
122501004,101,S
122501004,105,B
122501004,106,A
122501004,117,C
122501004,121,A
122501004,122,A
122501005,1,A
122501005,6,C
122501005,137,E
122501005,12,A
122501005,150,B
122501005,25,C
122501005,171,C
122501005,61,B
122501005,62,B
122501005,191,C
122501005,192,A
122501005,193,A
122501005,194,F
122501005,81,A
122501005,85,A
122501005,86,D
122501005,87,B
122501005,104,S
122501005,107,B
122501005,117,C
122501005,120,E
122501005,121,A
122501005,122,C
122501006,1,B
122501006,132,A
122501006,12,A
122501006,140,B
122501006,26,A
122501006,43,A
122501006,47,B
122501006,176,A
122501006,48,B
122501006,61,B
122501006,62,B
122501006,191,S
122501006,192,C
122501006,193,A
122501006,194,E
122501006,79,F
122501006,80,A
122501006,81,C
122501006,84,C
122501006,100,D
122501006,116,A
122501006,121,A
122501006,122,S
122501007,1,B
122501007,139,E
122501007,160,E
122501007,171,A
122501007,174,C
122501007,178,B
122501007,61,A
122501007,62,B
122501007,191,S
122501007,192,A
122501007,193,B
122501007,194,B
122501007,73,B
122501007,75,B
122501007,81,A
122501007,86,A
122501007,88,B
122501007,90,B
122501007,104,B
122501007,118,A
122501007,121,C
122501007,122,B
122501007,127,A
122501008,1,B
122501008,132,A
122501008,6,F
122501008,135,C
122501008,7,B
122501008,18,B
122501008,25,B
122501008,40,A
122501008,173,A
122501008,175,A
122501008,54,B
122501008,61,A
122501008,62,B
122501008,191,S
122501008,192,B
122501008,193,A
122501008,194,B
122501008,80,B
122501008,81,S
122501008,84,B
122501008,85,S
122501008,121,B
122501008,122,B
122501009,1,A
122501009,134,B
122501009,7,C
122501009,9,B
122501009,162,B
122501009,164,S
122501009,46,S
122501009,50,S
122501009,54,D
122501009,183,S
122501009,185,S
122501009,57,S
122501009,61,B
122501009,62,B
122501009,191,B
122501009,192,B
122501009,193,B
122501009,194,A
122501009,68,A
122501009,69,A
122501009,81,S
122501009,121,B
122501009,122,A
122501010,1,S
122501010,136,A
122501010,9,B
122501010,153,B
122501010,25,C
122501010,160,S
122501010,174,B
122501010,50,A
122501010,179,A
122501010,181,C
122501010,184,C
122501010,61,B
122501010,62,B
122501010,191,D
122501010,192,B
122501010,193,C
122501010,194,C
122501010,67,S
122501010,81,B
122501010,99,B
122501010,109,C
122501010,121,B
122501010,122,B
122501011,128,B
122501011,1,B
122501011,19,D
122501011,154,A
122501011,164,A
122501011,42,B
122501011,46,B
122501011,49,B
122501011,182,A
122501011,55,B
122501011,57,A
122501011,60,A
122501011,61,A
122501011,62,C
122501011,191,B
122501011,192,I
122501011,193,C
122501011,194,B
122501011,81,B
122501011,90,B
122501011,97,A
122501011,121,C
122501011,122,A
122501012,1,S
122501012,138,B
122501012,12,B
122501012,143,B
122501012,28,A
122501012,37,S
122501012,44,B
122501012,177,B
122501012,61,B
122501012,62,B
122501012,191,A
122501012,192,A
122501012,193,D
122501012,194,C
122501012,81,C
122501012,85,B
122501012,105,A
122501012,109,B
122501012,110,S
122501012,115,D
122501012,119,C
122501012,121,A
122501012,122,C
122501013,1,B
122501013,6,A
122501013,7,C
122501013,11,B
122501013,162,S
122501013,38,B
122501013,39,B
122501013,44,A
122501013,45,A
122501013,61,A
122501013,62,B
122501013,191,C
122501013,192,B
122501013,193,C
122501013,194,S
122501013,81,C
122501013,102,A
122501013,109,B
122501013,117,C
122501013,119,D
122501013,120,B
122501013,121,S
122501013,122,B
122501014,1,A
122501014,9,C
122501014,138,A
122501014,160,B
122501014,44,B
122501014,48,A
122501014,177,B
122501014,56,B
122501014,61,C
122501014,62,S
122501014,191,B
122501014,192,A
122501014,193,C
122501014,194,S
122501014,68,B
122501014,81,C
122501014,89,B
122501014,97,B
122501014,99,A
122501014,116,B
122501014,121,B
122501014,122,A
122501014,127,C
122501015,1,A
122501015,140,A
122501015,15,B
122501015,147,A
122501015,20,B
122501015,42,A
122501015,171,A
122501015,58,C
122501015,188,A
122501015,61,B
122501015,62,A
122501015,191,A
122501015,192,A
122501015,193,D
122501015,194,A
122501015,189,A
122501015,69,B
122501015,70,C
122501015,81,C
122501015,104,S
122501015,106,A
122501015,121,A
122501015,122,I
122501016,1,A
122501016,137,S
122501016,139,A
122501016,15,B
122501016,143,C
122501016,151,A
122501016,161,B
122501016,40,B
122501016,168,B
122501016,172,B
122501016,180,A
122501016,61,A
122501016,62,B
122501016,191,C
122501016,192,B
122501016,193,S
122501016,194,B
122501016,77,B
122501016,78,B
122501016,81,D
122501016,121,S
122501016,122,A
122501016,127,A
122501017,1,A
122501017,6,C
122501017,137,B
122501017,9,E
122501017,145,A
122501017,147,A
122501017,30,C
122501017,38,S
122501017,40,C
122501017,171,A
122501017,61,B
122501017,62,I
122501017,191,A
122501017,192,A
122501017,193,B
122501017,194,B
122501017,80,B
122501017,81,A
122501017,88,A
122501017,107,D
122501017,116,A
122501017,121,B
122501017,122,B
122501018,128,E
122501018,1,S
122501018,132,C
122501018,148,B
122501018,157,B
122501018,42,S
122501018,45,A
122501018,47,B
122501018,179,S
122501018,181,A
122501018,183,B
122501018,61,B
122501018,62,A
122501018,191,B
122501018,192,S
122501018,193,A
122501018,194,C
122501018,81,B
122501018,97,A
122501018,104,A
122501018,119,B
122501018,121,B
122501018,122,A
122501019,1,D
122501019,138,D
122501019,13,B
122501019,149,B
122501019,25,B
122501019,28,S
122501019,157,B
122501019,30,S
122501019,161,C
122501019,164,B
122501019,172,A
122501019,49,I
122501019,61,S
122501019,62,B
122501019,191,B
122501019,192,F
122501019,193,S
122501019,194,I
122501019,81,S
122501019,100,A
122501019,110,A
122501019,121,S
122501019,122,A
122501020,1,A
122501020,8,A
122501020,10,B
122501020,156,S
122501020,37,C
122501020,167,C
122501020,173,A
122501020,46,B
122501020,174,S
122501020,61,B
122501020,62,B
122501020,191,S
122501020,192,A
122501020,193,S
122501020,194,A
122501020,75,B
122501020,78,B
122501020,81,B
122501020,115,B
122501020,118,B
122501020,120,B
122501020,121,C
122501020,122,S
122501021,1,B
122501021,9,A
122501021,146,A
122501021,155,B
122501021,161,B
122501021,38,A
122501021,177,A
122501021,183,B
122501021,61,A
122501021,62,A
122501021,191,A
122501021,192,S
122501021,193,A
122501021,194,B
122501021,71,A
122501021,81,A
122501021,103,C
122501021,104,A
122501021,108,B
122501021,110,C
122501021,118,B
122501021,121,A
122501021,122,A
122501022,1,A
122501022,143,B
122501022,144,A
122501022,20,S
122501022,160,B
122501022,38,A
122501022,175,C
122501022,182,D
122501022,185,A
122501022,61,B
122501022,62,B
122501022,191,A
122501022,192,A
122501022,193,S
122501022,194,S
122501022,74,A
122501022,75,A
122501022,81,S
122501022,84,B
122501022,89,C
122501022,118,A
122501022,121,S
122501022,122,B
122501023,1,B
122501023,132,C
122501023,146,C
122501023,21,A
122501023,25,B
122501023,166,A
122501023,42,D
122501023,50,B
122501023,183,B
122501023,56,A
122501023,185,A
122501023,188,S
122501023,61,A
122501023,62,A
122501023,191,B
122501023,192,A
122501023,193,A
122501023,194,S
122501023,68,S
122501023,81,A
122501023,116,A
122501023,121,B
122501023,122,B
122501024,1,C
122501024,148,S
122501024,156,B
122501024,162,A
122501024,163,B
122501024,166,D
122501024,41,S
122501024,47,S
122501024,57,E
122501024,58,A
122501024,189,S
122501024,61,S
122501024,62,A
122501024,192,B
122501024,193,B
122501024,194,A
122501024,191,B
122501024,69,A
122501024,81,B
122501024,115,C
122501024,120,A
122501024,121,B
122501024,122,B
122501025,1,I
122501025,132,B
122501025,133,A
122501025,18,S
122501025,29,B
122501025,159,F
122501025,47,S
122501025,185,I
122501025,188,B
122501025,189,B
122501025,61,A
122501025,62,B
122501025,192,A
122501025,193,C
122501025,194,A
122501025,191,D
122501025,81,A
122501025,88,A
122501025,103,E
122501025,111,B
122501025,121,B
122501025,122,S
122501025,127,B
132201001,1,B
132201001,191,B
132201001,192,B
132201001,193,A
132201001,194,S
132201001,91,B
132201001,92,B
132201001,93,A
132201001,94,B
132201001,95,A
132201001,96,A
132201001,97,B
132201001,98,S
132201001,99,B
132201001,100,B
132201001,101,A
132201001,102,C
132201001,103,B
132201001,104,A
132201001,105,B
132201001,106,A
132201001,107,B
132201001,108,A
132201001,109,S
132201001,110,S
132201001,111,A
132201001,112,B
132201001,113,B
132201001,114,B
132201001,115,B
132201001,116,A
132201001,117,A
132201001,118,C
132201001,119,B
132201001,120,A
132201001,121,B
132201001,122,B
132201002,1,A
132201002,191,B
132201002,192,A
132201002,193,B
132201002,194,B
132201002,91,B
132201002,92,B
132201002,93,A
132201002,94,S
132201002,95,B
132201002,96,S
132201002,97,B
132201002,98,E
132201002,99,A
132201002,100,B
132201002,101,E
132201002,102,S
132201002,103,E
132201002,104,S
132201002,105,A
132201002,106,A
132201002,107,B
132201002,108,A
132201002,109,B
132201002,110,D
132201002,111,A
132201002,112,B
132201002,113,B
132201002,114,D
132201002,115,A
132201002,116,A
132201002,117,C
132201002,118,C
132201002,119,A
132201002,120,S
132201002,121,B
132201002,122,D
132201003,1,B
132201003,191,E
132201003,192,A
132201003,193,S
132201003,194,A
132201003,91,B
132201003,92,A
132201003,93,B
132201003,94,S
132201003,95,C
132201003,96,A
132201003,97,A
132201003,98,A
132201003,99,A
132201003,100,A
132201003,101,B
132201003,102,C
132201003,103,S
132201003,104,A
132201003,105,A
132201003,106,B
132201003,107,B
132201003,108,F
132201003,109,B
132201003,110,D
132201003,111,A
132201003,112,B
132201003,113,B
132201003,114,B
132201003,115,S
132201003,116,A
132201003,117,A
132201003,118,I
132201003,119,C
132201003,120,B
132201003,121,A
132201003,122,A
132201004,1,B
132201004,191,A
132201004,192,B
132201004,193,S
132201004,194,I
132201004,91,B
132201004,92,B
132201004,93,S
132201004,94,A
132201004,95,B
132201004,96,S
132201004,97,D
132201004,98,A
132201004,99,B
132201004,100,A
132201004,101,B
132201004,102,B
132201004,103,B
132201004,104,S
132201004,105,A
132201004,106,B
132201004,107,B
132201004,108,B
132201004,109,B
132201004,110,S
132201004,111,I
132201004,112,S
132201004,113,B
132201004,114,A
132201004,115,A
132201004,116,D
132201004,117,A
132201004,118,B
132201004,119,S
132201004,120,D
132201004,121,E
132201004,122,A
132201005,1,A
132201005,191,A
132201005,192,B
132201005,193,S
132201005,194,B
132201005,91,A
132201005,92,A
132201005,93,E
132201005,94,S
132201005,95,B
132201005,96,B
132201005,97,C
132201005,98,C
132201005,99,S
132201005,100,S
132201005,101,C
132201005,102,B
132201005,103,A
132201005,104,A
132201005,105,A
132201005,106,C
132201005,107,F
132201005,108,A
132201005,109,B
132201005,110,S
132201005,111,B
132201005,112,C
132201005,113,B
